idsensore,data,valore
6057,2010-01-01,5.1521739130434783
6057,2010-01-02,2.3875000000000000
6057,2010-01-03,1.8916666666666667
6057,2010-01-04,3.3166666666666667
6057,2010-01-05,4.1833333333333333
6057,2010-01-06,3.5541666666666667
6057,2010-01-07,4.8875000000000000
6057,2010-01-08,2.7833333333333333
6057,2010-01-09,3.6500000000000000
6057,2010-01-10,2.5083333333333333
6057,2010-01-11,6.2250000000000000
6057,2010-01-12,7.5600000000000000
6057,2010-01-13,4.2500000000000000
6057,2010-01-14,4.5125000000000000
6057,2010-01-15,5.4636363636363636
6057,2010-01-16,4.9166666666666667
6057,2010-01-17,4.4291666666666667
6057,2010-01-18,6.7833333333333333
6057,2010-01-19,6.6666666666666667
6057,2010-01-20,5.8666666666666667
6057,2010-01-21,5.7333333333333333
6057,2010-01-22,3.7666666666666667
6057,2010-01-23,4.0250000000000000
6057,2010-01-24,2.7958333333333333
6057,2010-01-25,3.1521739130434783
6057,2010-01-26,4.1916666666666667
6057,2010-01-27,3.4458333333333333
6057,2010-01-28,3.7166666666666667
6057,2010-01-29,4.6791666666666667
6057,2010-01-30,3.6041666666666667
6057,2010-01-31,1.5958333333333333
6057,2010-02-01,3.0833333333333333
6057,2010-02-02,3.3833333333333333
6057,2010-02-03,5.6958333333333333
6057,2010-02-04,4.4083333333333333
6057,2010-02-05,4.8125000000000000
6057,2010-02-06,3.6958333333333333
6057,2010-02-07,5.0583333333333333
6057,2010-02-08,3.5791666666666667
6057,2010-02-09,2.8125000000000000
6057,2010-02-10,4.3208333333333333
6057,2010-02-11,2.4625000000000000
6057,2010-02-12,3.0125000000000000
6057,2010-02-13,3.6826086956521739
6057,2010-02-14,3.4541666666666667
6057,2010-02-15,3.1583333333333333
6057,2010-02-16,3.0571428571428571
6057,2010-02-17,3.6291666666666667
6057,2010-02-18,2.4291666666666667
6057,2010-02-19,2.1500000000000000
6057,2010-02-20,1.7541666666666667
6057,2010-02-21,1.3625000000000000
6057,2010-02-22,1.3583333333333333
6057,2010-02-23,2.3125000000000000
6057,2010-02-24,3.2000000000000000
6057,2010-02-25,3.9458333333333333
6057,2010-02-26,1.9291666666666667
6057,2010-02-27,1.9583333333333333
6057,2010-02-28,1.1833333333333333
6057,2010-03-01,2.6958333333333333
6057,2010-03-02,2.4458333333333333
6057,2010-03-03,2.4375000000000000
6057,2010-03-04,1.6000000000000000
6057,2010-03-05,1.4416666666666667
6057,2010-03-06,1.2708333333333333
6057,2010-03-07,1.2000000000000000
6057,2010-03-08,1.7250000000000000
6057,2010-03-09,1.9083333333333333
6057,2010-03-10,2.0083333333333333
6057,2010-03-11,2.0541666666666667
6057,2010-03-12,2.5500000000000000
6057,2010-03-13,2.8250000000000000
6057,2010-03-14,2.2625000000000000
6057,2010-03-15,2.3583333333333333
6057,2010-03-16,2.0666666666666667
6057,2010-03-17,2.3958333333333333
6057,2010-03-18,1.5083333333333333
6057,2010-03-19,1.4000000000000000
6057,2010-03-20,0.99166666666666666667
6057,2010-03-21,1.3208333333333333
6057,2010-03-22,1.6791666666666667
6057,2010-03-23,1.5916666666666667
6057,2010-03-24,1.7428571428571429
6057,2010-03-25,1.4750000000000000
6057,2010-03-26,1.2708333333333333
6057,2010-03-27,1.4583333333333333
6057,2010-03-28,1.1000000000000000
6057,2010-03-29,1.2791666666666667
