idsensore,data,valore
10282,2010-01-01,4.6608695652173913
10282,2010-01-02,29.1500000000000000
10282,2010-01-03,17.8166666666666667
10282,2010-01-04,6.4958333333333333
10282,2010-01-05,7.1250000000000000
10282,2010-01-06,7.4666666666666667
10282,2010-01-07,4.9875000000000000
10282,2010-01-08,8.7583333333333333
10282,2010-01-09,4.2750000000000000
10282,2010-01-10,13.8291666666666667
10282,2010-01-11,5.1875000000000000
10282,2010-01-12,5.0125000000000000
10282,2010-01-13,5.2916666666666667
10282,2010-01-14,4.5045454545454545
10282,2010-01-15,4.4708333333333333
10282,2010-01-16,3.9291666666666667
10282,2010-01-17,4.3250000000000000
10282,2010-01-18,6.1708333333333333
10282,2010-01-19,21.7000000000000000
10282,2010-01-25,16.1923076923076923
10282,2010-01-26,6.2916666666666667
10282,2010-01-27,10.8875000000000000
10282,2010-01-28,11.2333333333333333
10282,2010-01-29,6.6125000000000000
10282,2010-01-30,10.0958333333333333
10282,2010-01-31,32.4458333333333333
10282,2010-02-01,10.7958333333333333
10282,2010-02-02,13.9958333333333333
10282,2010-02-03,7.5250000000000000
10282,2010-02-04,5.9250000000000000
10282,2010-02-05,5.9000000000000000
10282,2010-02-06,6.9666666666666667
10282,2010-02-07,10.4083333333333333
10282,2010-02-08,10.9562500000000000
10282,2010-02-11,24.4818181818181818
10282,2010-02-12,25.1500000000000000
10282,2010-02-13,13.2739130434782609
10282,2010-02-14,16.1666666666666667
10282,2010-02-15,7.6375000000000000
10282,2010-02-16,22.5666666666666667
10282,2010-02-17,8.5916666666666667
10282,2010-02-18,21.5250000000000000
10282,2010-02-19,7.8375000000000000
10282,2010-02-20,23.5750000000000000
10282,2010-02-21,37.4791666666666667
10282,2010-02-22,28.3041666666666667
10282,2010-02-23,7.9666666666666667
10282,2010-02-24,9.7041666666666667
10282,2010-02-25,18.1000000000000000
10282,2010-02-26,25.7875000000000000
10282,2010-02-27,30.6791666666666667
10282,2010-02-28,33.1875000000000000
10282,2010-03-01,9.8416666666666667
10282,2010-03-02,20.1708333333333333
10282,2010-03-03,15.0125000000000000
10282,2010-03-04,33.0458333333333333
10282,2010-03-05,45.2583333333333333
10282,2010-03-06,36.0375000000000000
10282,2010-03-07,58.4375000000000000
10282,2010-03-08,58.9208333333333333
10282,2010-03-09,46.1000000000000000
10282,2010-03-10,20.6708333333333333
10282,2010-03-11,37.7083333333333333
10282,2010-03-12,34.1208333333333333
10282,2010-03-13,37.0541666666666667
10282,2010-03-14,49.8500000000000000
10282,2010-03-15,37.3650000000000000
10282,2010-03-16,27.7291666666666667
10282,2010-03-17,37.0416666666666667
10282,2010-03-18,58.8750000000000000
10282,2010-03-19,58.7434782608695652
10282,2010-03-20,62.5541666666666667
10282,2010-03-21,18.9869565217391304
10282,2010-03-22,8.9041666666666667
10282,2010-03-23,22.1833333333333333
10282,2010-03-24,30.5863636363636364
10282,2010-03-25,34.3041666666666667
10282,2010-03-26,34.8541666666666667
10282,2010-03-27,38.1666666666666667
10282,2010-03-28,50.2304347826086957
10282,2010-03-29,40.1083333333333333
10282,2010-03-30,27.1083333333333333
10282,2010-03-31,37.8416666666666667
10282,2010-04-01,37.7625000000000000
10282,2010-04-02,33.4875000000000000
10282,2010-04-03,26.6125000000000000
10282,2010-04-04,51.4458333333333333
10282,2010-04-05,66.5541666666666667
10282,2010-04-06,40.5478260869565217
10282,2010-04-07,52.0583333333333333
10282,2010-04-08,58.7541666666666667
10282,2010-04-09,45.0208333333333333
10282,2010-04-10,59.3916666666666667
10282,2010-04-11,77.4791666666666667
10282,2010-04-12,51.8625000000000000
10282,2010-04-13,47.5125000000000000
10282,2010-04-14,51.4916666666666667
10282,2010-04-15,64.3541666666666667
10282,2010-04-16,48.6500000000000000
10282,2010-04-17,60.0708333333333333
10282,2010-04-18,65.6875000000000000
10282,2010-04-19,41.4416666666666667
10282,2010-04-20,63.8750000000000000
10282,2010-04-21,83.7625000000000000
10282,2010-04-22,90.1000000000000000
10282,2010-04-23,57.9750000000000000
10282,2010-04-24,62.4583333333333333
10282,2010-04-25,76.2166666666666667
10282,2010-04-26,60.9041666666666667
10282,2010-04-27,49.3416666666666667
10282,2010-04-28,49.1166666666666667
10282,2010-04-29,74.9541666666666667
10282,2010-04-30,72.9416666666666667
10282,2010-05-01,92.0125000000000000
10282,2010-05-02,74.8500000000000000
10282,2010-05-03,45.0541666666666667
